cog,commune,prenom,nom,sexe,dateNais,dateMandat,famille_nuance,nuance_politique
34063,Caux,Jean-Charles,DESPLAN,M,1960-03-21,2023-06-18,Non classé,LNC
34064,Le Caylar,Jean,TRINQUIER,M,1949-09-26,2020-05-18,Non classé,NC
34065,Cazedarnes,Thierry,CAZALS,M,1968-12-08,2020-05-18,Non classé,NC
34066,Cazevieille,Thomas,BAY,M,1977-05-14,2020-05-18,Non classé,NC
34067,Cazilhac,Pierre,COMPAN,M,1958-04-13,2020-05-18,Non classé,LNC
34068,Cazouls-D'Hérault,Henry,SANCHEZ,M,1953-03-29,2020-05-18,Non classé,NC
34069,Cazouls-Lès-Béziers,Philippe,VIDAL,M,1963-12-01,2020-05-18,Gauche,LDVG
34070,Cébazan,Marc,FIDEL,M,1973-02-26,2020-05-18,Non classé,NC
34071,Ceilhes-Et-Rocozels,Fabien,SOULAGE,M,1975-06-02,2020-05-18,Non classé,NC
34072,Celles,Joëlle,GOUDAL,F,1964-06-05,2020-05-18,Non classé,NC
34073,Cers,Didier,BRESSON,M,1954-05-20,2020-05-18,Non classé,LNC
34074,Cessenon-Sur-Orb,Marie-Pierre,PONS,F,1961-06-12,2020-05-18,Non classé,LNC
34075,Cesseras,Magali,GUIRAUD,F,1961-04-05,2020-05-18,Non classé,NC
34076,Ceyras,Jean-Claude,LACROIX,M,1956-09-15,2020-05-18,Non classé,LNC
34077,Clapiers,Eric,PENSO,M,1965-01-23,2020-05-18,Gauche,LDVG
34078,Claret,Philippe,TOURRIER,M,1967-05-12,2020-05-18,Non classé,LNC
34079,Clermont-L'Hérault,Gérard,BESSIERE,M,1952-01-14,2020-06-28,Courants politiques divers,"LDIV,LDVC"
34080,Colombières-Sur-Orb,Thérèse,SALAVIN,F,1953-08-14,2020-05-18,Non classé,NC
34081,Colombiers,Alain,CARALP,M,1955-07-23,2020-05-18,Non classé,LNC
34082,Combaillaux,Daniel,FLOUTARD,M,1957-09-23,2020-05-18,Non classé,LNC
34083,Combes,Marie-Line,GERONIMO,F,1961-11-03,2020-05-18,Non classé,NC
34084,Corneilhan,Bertrand,GELLY,M,1973-06-02,2020-06-28,Non classé,LNC
34085,Coulobres,Gérard,BOYER,M,1955-11-04,2020-05-18,Non classé,NC
34086,Courniou,Catherine,SONZOGNI,F,1963-12-21,2020-05-18,Non classé,NC
34087,Cournonsec,Régine,ILLAIRE,F,1954-03-16,2020-05-18,Non classé,LNC
34088,Cournonterral,William,ARS,M,1963-09-11,2020-06-28,Courants politiques divers,LDIV
34089,Creissan,Laurent,BRUNET,M,1959-02-03,2020-05-18,Non classé,LNC
34090,Le Crès,Stéphane,CHAMPAY,M,1974-02-07,2020-05-18,Droite,LDVD
34091,Le Cros,Alain Joseph Aimé,VIALA,M,1947-02-26,2020-05-18,,
34092,Cruzy,Rémy,AFFRE,M,1965-02-13,2020-06-28,Non classé,NC
34094,Espondeilhan,Christophe,LLOP,M,1962-01-08,2020-05-18,Non classé,LNC
34095,Fabrègues,Jacques,MARTINIER,M,1956-04-18,2020-05-18,Droite,LDVD
34096,Faugères,Philippe,BOUCHE,M,1955-06-17,2020-05-18,Non classé,NC
34097,Félines-Minervois,Anne,CABRIÉ,F,1977-09-22,2020-05-18,Non classé,NC
34098,Ferrals-Les-Montagnes,Vincent,NAUDIN,M,1973-07-29,2021-09-16,Non classé,NC
34099,Ferrières-Les-Verreries,Christian,BOURRIAGUE,M,1956-10-07,2020-05-18,Non classé,NC
34100,Ferrières-Poussarou,Pascale,PEYTAVI,F,1965-09-05,2020-06-28,Non classé,NC
34101,Florensac,Vincent,GAUDY,M,1973-01-12,2020-05-18,Gauche,LSOC
34102,Fontanès,Geneviève,CASTANIÉ,F,1956-02-18,2020-05-18,Non classé,NC
34103,Fontès,Olivier,BRUN,M,1958-11-26,2020-05-18,Non classé,LNC
34104,Fos,Francis,VABRE,M,1955-05-26,2020-05-18,Non classé,NC
34105,Fouzilhon,Lydie,COUDERC,F,1960-10-14,2020-05-18,Non classé,NC
34106,Fozières,Michel,COMBES,M,1956-07-03,2020-05-18,Non classé,NC
34108,Frontignan,Michel,ARROUY,M,1969-12-12,2020-06-28,Gauche,LDVG
34109,Gabian,Francis,BOUTES,M,1952-04-23,2020-05-18,Non classé,NC
34110,Galargues,Denis,DEVRIENDT,M,1962-06-24,2020-05-18,Non classé,NC
34111,Ganges,Michel,FRATISSIER,M,1959-08-17,2020-05-18,Gauche,LDVG
34112,Garrigues,Patrick,MARY,M,1960-05-20,2020-05-18,Non classé,NC
34113,Gigean,Marcel,STOECKLIN,M,1947-02-15,2020-05-18,Droite,LDVD
34114,Gignac,Jean-François,SOTO,M,1963-01-24,2020-05-18,Gauche,LDVG
34115,Gorniès,Joël,POVREAU,M,1956-12-04,2020-05-18,Non classé,NC
34116,Grabels,René,REVOL,M,1947-11-22,2020-06-28,Gauche,LDVG
34117,Graissessac,Mariette,COMBES,F,1948-05-04,2020-06-28,Non classé,NC
34118,Guzargues,Pierre,ANTOINE,M,1958-02-16,2020-05-18,Non classé,NC
34119,Hérépian,Jean-Louis,LAFAURIE,M,1948-06-16,2020-05-18,Non classé,LNC
34120,Jacou,Renaud,CALVAT,M,1970-07-15,2020-05-18,Gauche,LDVG
34121,Joncels,Rémy,PAILLÈS,M,1940-04-29,2020-05-18,Non classé,NC
34122,Jonquières,Bernard,GOUZIN,M,1946-06-01,2020-05-18,Non classé,NC
34123,Juvignac,Jean-Luc,SAVY,M,1967-08-20,2020-05-18,Courants politiques divers,LDIV
34124,Lacoste,Marc,CARAYON,M,1960-06-18,2020-06-28,Non classé,NC
34125,Lagamas,Christian,VILOING,M,1950-07-19,2020-05-18,Non classé,NC
34126,Lamalou-Les-Bains,Guillaume,DALERY,M,1974-11-24,2020-05-18,Non classé,LNC
34127,Lansargues,Michel,CARLIER,M,1955-09-03,2020-06-28,Non classé,LNC
34128,Laroque,Pierrick,CIRIBINO,M,1991-06-29,2020-05-18,Non classé,LNC
34129,Lattes,Cyril,MEUNIER,M,1962-06-22,2020-05-18,Gauche,LDVG
34130,Laurens,François,ANGLADE,M,1957-02-20,2020-05-18,Non classé,LNC
34131,Lauret,Stéphane,CATANIA,M,1972-06-08,2020-05-18,Non classé,NC
34132,Lauroux,Jean-Paul,PAILHOUX,M,1965-05-14,2020-05-18,Non classé,NC
34133,Lavalette,Claire,VAN DER HORST,F,1973-03-01,2020-05-18,Non classé,NC
34134,Lavérune,Roger,CAIZERGUES,M,1946-12-21,2020-05-18,Non classé,LNC
34135,Lespignan,Jean-François,GUIBBERT,M,1954-04-17,2020-05-18,Non classé,LNC
34136,Lézignan-La-Cèbe,Rémi,BOUYALA,M,1953-10-29,2020-05-18,Non classé,LNC
34137,Liausson,Alain,SOULAYROL,M,1959-02-10,2020-05-18,Non classé,NC
34138,Lieuran-Cabrières,Jean-Philippe,OLLIER,M,1975-08-24,2020-05-18,Non classé,NC
34139,Lieuran-Lès-Béziers,Robert,GELY,M,1959-09-14,2020-05-18,Non classé,LNC
34140,Lignan-Sur-Orb,Catherine,MONTARON SANMARTI,F,1966-09-25,2022-09-25,,
34141,La Livinière,Pierre-André,PEDESSEAU,M,1949-03-21,2020-06-28,Non classé,NC
34142,Lodève,Gaëlle,LÉVÊQUE,F,1973-03-20,2020-06-28,Gauche,LDVG
34143,Loupian,Alain,VIDAL,M,1950-06-23,2020-05-18,Non classé,LNC
34145,Lunel,Pierre,SOUJOL,M,1953-12-28,2020-06-28,Courants politiques divers,LDIV
34146,Lunel-Viel,Fabrice,FENOY,M,1972-10-15,2020-06-28,Courants politiques divers,LDIV
34147,Magalas,Jean-Pierre,SIMO-CAZENAVE,M,1953-01-02,2020-06-28,Non classé,LNC
34148,Maraussan,Marlène,PUCHE,F,1955-05-27,2024-03-03,Gauche,LDVG
34149,Margon,Joël,RIES,M,1954-01-12,2020-05-18,Non classé,NC
34150,Marseillan,Yves,MICHEL,M,1963-05-18,2020-05-18,Droite,LDVD
34151,Marsillargues,Patrice,SPEZIALE,M,1954-02-17,2020-06-28,Courants politiques divers,LDIV
34152,Mas-De-Londres,Robert,ARNAL,M,1945-06-15,2020-05-18,Non classé,NC
34153,Les Matelles,Alain,BARBE,M,1956-04-06,2021-11-21,Non classé,LNC
34154,Mauguio,Yvon,BOURREL,M,1953-08-19,2020-06-28,Gauche,LDVG
34155,Maureilhan,Christian,SEGUY,M,1956-04-02,2020-05-18,Non classé,LNC
34156,Mérifons,Sophie,COSTEAU,F,1967-07-08,2020-05-18,Non classé,NC
34157,Mèze,Thierry,BAËZA,M,1963-07-29,2021-12-05,Centre,LDVC
34158,Minerve,Didier,VORDY,M,1957-10-29,2020-06-28,Non classé,NC
34159,Mireval,Christophe,DURAND,M,1960-12-12,2020-05-18,Non classé,LNC
34160,Mons,Arielle,ESCURET,F,1965-07-20,2020-06-28,Non classé,NC
34161,Montady,Alain,CASTAN,M,1949-10-12,2020-05-18,Gauche,LDVG
34162,Montagnac,Yann,LLOPIS,M,1972-01-29,2020-05-18,Droite,LDVD
34163,Montarnaud,Jean-Pierre,PUGENS,M,1952-06-07,2020-05-18,Gauche,LDVG
34164,Montaud,Joël,RAYMOND,M,1971-11-26,2020-05-18,Non classé,NC
34165,Montbazin,Josian,RIBES,M,1972-11-29,2020-05-18,Non classé,LNC
34166,Montblanc,Claude,ALLINGRI,M,1967-03-29,2020-05-18,Non classé,LNC
34167,Montels,Olivier,HENRY,M,1969-09-10,2020-05-18,Non classé,NC
34168,Montesquieu,Francis,CASTAN,M,1947-10-13,2020-05-18,Non classé,NC
34169,Montferrier-Sur-Lez,Brigitte,DEVOISSELLE,F,1958-09-28,2020-06-28,Droite,LDVD
34170,Montouliers,Patricia,TOULZE,F,1957-09-05,2020-05-25,Non classé,NC
34171,Montoulieu,Guilhem,CHAFIOL,M,1961-08-12,2020-05-18,Non classé,NC
34172,Montpellier,Michaël,DELAFOSSE,M,1977-04-13,2020-06-28,Gauche,"LDVG,LUG"
34173,Montpeyroux,Claude,CARCELLER,M,1953-08-01,2020-05-18,Non classé,LNC
34174,Moulès-Et-Baucels,Daniel,CÉLÉRIER,M,1954-01-20,2020-05-18,Non classé,NC
34175,Mourèze,Patrick-Albert,JAURES,M,1951-03-17,2020-05-18,Non classé,NC
34176,Mudaison,Juan,ORTEGA,M,1962-10-26,2022-02-13,,
34177,Murles,Eric,RIGUET,M,1966-06-04,2020-06-28,Non classé,NC
34178,Murviel-Lès-Béziers,Sylvain,HAGER,M,1969-08-22,2020-05-18,Non classé,LNC
34179,Murviel-Lès-Montpellier,Isabelle,TOUZARD,F,1963-07-31,2020-05-18,Non classé,LNC
34180,Nébian,Francis,BARDEAU,M,1957-07-07,2020-05-18,Non classé,LNC
34181,Neffiès,David,ASTRUC,M,1970-12-02,2020-06-28,Non classé,LNC
34182,Nézignan-L'Evêque,Edgard,SICARD,M,1948-07-12,2020-05-18,Non classé,LNC
34183,Nissan-Lez-Enserune,Pierre,CROS,M,1950-03-07,2020-05-18,Gauche,LDVG
34184,Nizas,Daniel,RENAUD,M,1942-03-05,2020-05-18,Non classé,NC
34185,Notre-Dame-De-Londres,Romain,KUSOSKY,M,1982-08-29,2020-05-18,Non classé,NC
34186,Octon,Bernard,COSTE,M,1951-08-27,2020-05-18,Non classé,NC
34187,Olargues,Jean,ARCAS,M,1946-12-15,2020-05-18,Non classé,NC
34188,Olmet-Et-Villecun,Christophe,ROMO,M,1968-04-09,2020-05-18,Non classé,NC
34189,Olonzac,Luc,LOUIS,M,1953-02-07,2020-05-18,Non classé,LNC
34190,Oupia,Laurie,GOMEZ,F,1978-01-30,2020-05-18,Non classé,NC
34191,Pailhès,Robert,SOUQUE,M,1952-06-04,2020-05-18,Non classé,NC
34192,Palavas-Les-Flots,Christian,JEANJEAN,M,1942-02-16,2020-05-18,Droite,LDVD
34193,Pardailhan,Alain,TAILHAN,M,1962-07-08,2020-05-18,Non classé,NC
34194,Paulhan,Claude,VALERO,M,1948-10-22,2020-05-18,Courants politiques divers,LDIV
34195,Pégairolles-De-Buèges,Georges,CAPUS,M,1951-01-17,2020-05-18,Non classé,NC
34196,Pégairolles-De-L'Escalette,Frédéric,ROIG,M,1969-05-18,2020-05-18,Non classé,NC
34197,Péret,Isabelle,SILHOL,F,1967-05-21,2020-05-18,Non classé,LNC
34198,Pérols,Jean-Pierre,RICO,M,1960-11-21,2020-06-28,Centre,LUDI
34199,Pézenas,Armand,RIVIERE,M,1982-12-28,2020-06-28,Gauche,LDVG
34200,Pézènes-Les-Mines,Alain,BOZON,M,1963-08-03,2020-05-18,Non classé,NC
34201,Pierrerue,Jean-Pierre,GUIRAUD,M,1949-12-16,2020-05-18,Non classé,NC
34202,Pignan,Michelle,CASSAR,F,1956-09-21,2020-05-18,Gauche,LDVG
34203,Pinet,Nicolas,ISERN,M,1980-11-17,2021-05-30,Non classé,LNC
34204,Plaissan,Béatrice,FERNANDO,F,1958-12-05,2020-05-18,Non classé,LNC
34205,Les Plans,Daniel,FABRE,M,1966-11-11,2020-05-18,Non classé,NC
34206,Poilhes,Bérenger,SARDA,M,1977-01-13,2020-05-18,Non classé,NC
34207,Pomérols,Laurent,DURBAN,M,1972-05-19,2020-05-18,Non classé,LNC
34208,Popian,Marie-Agnès,SIBERTIN-BLANC,F,1960-09-22,2020-05-18,Non classé,NC
34209,Portiragnes,Gwendoline,CHAUDOIR,F,1974-02-26,2020-05-18,Non classé,LNC
34210,Le Pouget,Thibaut,BARRAL,M,1984-04-24,2020-05-18,Non classé,LNC
34211,Le Poujol-Sur-Orb,Yves,ROBIN,M,1951-12-08,2020-05-18,Non classé,LNC
34212,Poujols,Antoine,GOUTELLE,M,1983-01-17,2020-05-18,Non classé,NC
34213,Poussan,Florence,SANCHEZ,F,1971-10-18,2020-06-28,Gauche,LDVG
34214,Pouzolles,Guy,ROUCAYROL,M,1952-04-11,2020-05-18,Non classé,LNC
34215,Pouzols,Véronique,MARIÉ-NEIL,F,1958-05-05,2020-05-18,,
34216,Le Pradal,Christian,BIÉS,M,1953-11-01,2020-05-18,Non classé,NC
34217,Prades-Le-Lez,Florence,BRAU,F,1972-03-14,2020-06-28,Courants politiques divers,LECO
34218,Prades-Sur-Vernazobre,Jean-Marie,MILHAU,M,1952-08-23,2020-05-18,Non classé,NC
34219,Prémian,Roland,COUTOU,M,1962-10-07,2020-05-18,Non classé,NC
34220,Le Puech,Bernard,GOUJON,M,1948-04-27,2020-05-18,Non classé,NC
34221,Puéchabon,Xavier,PEYRAUD,M,1972-01-31,2020-05-18,Non classé,NC
34222,Puilacher,Martine,BONNET,F,1949-07-10,2020-05-18,Non classé,NC
34223,Puimisson,Daniel,BARTHES,M,1958-03-12,2020-05-18,Non classé,LNC
34224,Puissalicon,Michel,FARENC,M,1956-12-24,2020-05-18,Non classé,LNC
34225,Puisserguier,Jean-Noël,BADENAS,M,1956-12-24,2020-05-18,Non classé,LNC
34226,Quarante,Gilbert,RIVAYRAND,M,1949-03-24,2020-05-18,Non classé,LNC
34227,Restinclières,Geniès,BALAZUN,M,1985-07-02,2020-05-18,Non classé,LNC
34228,Rieussec,Alain,MOULY,M,1948-03-17,2020-05-18,Non classé,NC
34229,Riols,Jean-Marc,SALEINE,M,1969-07-02,2020-06-28,Non classé,NC
34230,Les Rives,Christian,BELLAS,M,1948-10-05,2020-05-18,Non classé,NC
34231,Romiguières,Valérie,ROUVEIROL,F,1970-12-19,2020-05-18,Non classé,NC
34232,Roquebrun,Catherine,LISTER,F,1954-05-18,2020-05-18,Non classé,NC
34233,Roqueredonde,Félicien,VENOT,M,1982-05-19,2020-05-18,Non classé,NC
34234,Roquessels,Charleyne,BOUDAL,F,1981-05-04,2020-05-18,Non classé,NC
34236,Rouet,Myriam,SABATIER,F,1962-03-12,2020-05-18,Non classé,NC
34237,Roujan,Jean,BLANQUEFORT,M,1955-02-05,2020-05-18,Non classé,LNC
34238,Saint-André-De-Buèges,René,ALBE,M,1955-09-25,2020-05-18,Non classé,NC
34239,Saint-André-De-Sangonis,Jean-Pierre,GABAUDAN,M,1949-02-15,2020-06-28,Courants politiques divers,LDIV
34240,Saint-Aunès,Alain,HUGUES,M,1957-11-19,2020-05-18,Non classé,LNC
34241,Saint-Bauzille-De-La-Sylve,Gregory,BRO,M,1981-04-10,2020-05-18,Non classé,NC
34242,Saint-Bauzille-De-Montmel,Françoise,MATHERON,F,1964-05-06,2020-05-18,Non classé,LNC
34243,Saint-Bauzille-De-Putois,Oscar,ALLE,M,1964-10-17,2020-05-18,Non classé,LNC
34244,Saint-Brès,Laurent,JAOUL,M,1969-04-20,2020-05-18,Non classé,LNC
34245,Saint-Chinian,Catherine,COMBES,F,1965-04-02,2020-05-18,Non classé,LNC
34246,Entre-Vignes,Jean-Jacques,ESTEBAN,M,1962-09-24,2020-05-18,Non classé,LNC
34247,Saint-Clément-De-Rivière,Jérôme,POUGET,M,1972-05-30,2022-11-20,,
34248,Sainte-Croix-De-Quintillargues,Antoine,MARTINEZ,M,1958-04-18,2020-05-18,Non classé,NC
34249,Saint-Drézéry,Jackie,GALABRUN-BOULBES,F,1956-12-08,2020-05-18,Non classé,LNC
34250,Saint-Etienne-D'Albagnan,Franck,LIGNON,M,1948-04-16,2020-05-18,Non classé,NC
34251,Saint-Etienne-De-Gourgas,Jean-Luc,REQUI,M,1951-08-31,2020-05-18,Non classé,NC
34252,Saint-Etienne-Estréchoux,Henri,MATHIEU,M,1947-03-13,2020-05-18,Non classé,NC
34253,Saint-Félix-De-L'Héras,Françoise,OLIVIER,F,1952-12-23,2020-05-18,Non classé,NC
34254,Saint-Félix-De-Lodez,Joseph,RODRIGUEZ,M,1953-05-27,2020-05-18,Non classé,LNC
34255,Saint-Gély-Du-Fesc,Michèle,LERNOUT,F,1953-05-28,2020-05-18,Droite,LDVD
34256,Saint-Geniès-Des-Mourgues,Yvon,PELLET,M,1952-09-22,2020-05-18,Non classé,LNC
34257,Saint-Geniès-De-Varensal,Jean-Claude,BOLTZ,M,1945-10-01,2020-05-18,Non classé,NC
34258,Saint-Geniès-De-Fontedit,Lionel,GAYSSOT,M,1971-05-25,2020-05-18,Non classé,LNC
34259,Saint-Georges-D'Orques,Jean-François,AUDRIN,M,1964-10-19,2020-05-18,Droite,LDVD
34260,Saint-Gervais-Sur-Mare,Jean-Luc,FALIP,M,1958-02-14,2020-05-18,Non classé,NC
34261,Saint-Guilhem-Le-Désert,Robert,SIEGEL,M,1952-05-13,2020-05-18,Non classé,NC
34262,Saint-Guiraud,Daniel,REQUIRAND,M,1965-04-18,2020-05-18,Non classé,NC
34263,Saint-Hilaire-De-Beauvoir,Jean-Michel,PECOUL,M,1955-12-17,2020-05-18,Non classé,NC
34264,Saint-Jean-De-Buèges,Laurent,SENET,M,1971-10-12,2020-05-18,Non classé,NC
34265,Saint-Jean-De-Cornies,Jean-Claude,ARMAND,M,1952-05-07,2020-05-18,Non classé,NC
34266,Saint-Jean-De-Cuculles,Jean Pierre,RAMBIER,M,1946-08-01,2020-05-18,Non classé,NC
34267,Saint-Jean-De-Fos,Pascal,DELIEUZE,M,1969-04-28,2020-05-18,Non classé,LNC
34268,Saint-Jean-De-La-Blaquière,Bernard,JAHNICH,M,1952-01-21,2020-05-18,Non classé,NC
34269,Saint-Jean-De-Minervois,Sylvie,MIQUEL,F,1961-03-31,2020-06-28,Non classé,NC
34270,Saint-Jean-De-Védas,François,RIO,M,1983-12-08,2020-06-28,Gauche,LDVG
34271,Saint-Julien,Robert,AZAÏS,M,1942-09-20,2020-05-18,Non classé,NC
34272,Saint-Just,Yves,QUESADA,M,1951-10-12,2020-05-18,,
34273,Saint-Martin-De-L'Arçon,Thierry,SALLES-BLAYAC,M,1962-09-29,2020-06-28,Non classé,NC
34274,Saint-Martin-De-Londres,Gérard,BRUNEL,M,1960-02-07,2020-06-28,Non classé,LNC
34276,Saint-Mathieu-De-Tréviers,Jérôme,LOPEZ,M,1965-08-12,2020-06-28,Gauche,LSOC
34277,Saint-Maurice-Navacelles,Clément,THERY,M,1992-11-14,2020-05-18,Non classé,NC
34278,Saint-Michel,Sophie,PRADEL,M,1990-03-13,2020-05-18,Non classé,NC
34279,Saint-Nazaire-De-Ladarez,Sylvie,MILHAU-LERMET,F,1970-08-13,2020-06-28,Non classé,NC
34280,Saint-Nazaire-De-Pézan,Christophe,CALVET,M,1968-07-01,2020-05-18,Non classé,NC
34281,Saint-Pargoire,Jean-Luc,DARMANIN,M,1953-06-15,2020-05-18,Non classé,LNC
34282,Saint-Paul-Et-Valmalle,Jean-Pierre,BERTOLINI,M,1946-06-08,2020-05-18,Non classé,LNC
34283,Saint-Pierre-De-La-Fage,Pierre-Paul,BOUSQUET,M,1943-01-17,2020-05-18,Non classé,NC
34284,Saint-Pons-De-Thomières,André,ARROUCHE,M,1969-07-06,2020-05-18,Non classé,LNC
34285,Saint-Pons-De-Mauchiens,Christine,PRADEL,F,1960-05-28,2020-05-18,Non classé,NC
34286,Saint-Privat,Samuel,GOUDOU,M,1977-03-14,2020-05-18,Non classé,NC
34287,Saint-Saturnin-De-Lucian,Florence,QUINONERO,F,1968-04-16,2020-05-18,Non classé,NC
34288,Saint-Sériès,Yves,PERSON,M,1953-01-22,2023-03-26,,
34289,Saint-Thibéry,Jean,AUGÉ,M,1973-08-21,2020-05-18,Non classé,LNC
34290,Saint-Vincent-De-Barbeyrargues,Frédéric,CAUSSIL,M,1960-12-20,2020-05-18,Non classé,NC
34291,Saint-Vincent-D'Olargues,Bernard,FONTES,M,1950-12-13,2020-05-18,Non classé,NC
34292,Salasc,Jean-Claude,CLOZIER,M,1946-01-22,2020-05-18,Non classé,NC
34294,Saturargues,Martine,DUBAYLE CALBANO,F,1953-01-17,2020-05-18,Non classé,NC
34295,Saussan,Joël,VERA,M,1959-11-27,2020-05-18,Non classé,LNC
34296,Saussines,Isabelle,DE MONTGOLFIER,F,1955-06-07,2020-05-18,Non classé,LNC
34297,Sauteyrargues,Gilles,BERGER,M,1971-06-09,2020-05-18,Non classé,NC
34298,Sauvian,Bernard,AURIOL,M,1953-01-29,2020-05-18,Droite,LDVD
34299,Sérignan,Frédéric,LACAS,M,1959-02-17,2020-05-18,Droite,LDVD
34300,Servian,Christophe,THOMAS,M,1960-12-29,2020-05-18,Droite,LDVD
34301,Sète,François,COMMEINHES,M,1949-11-10,2020-06-28,Droite,LDVD
34302,Siran,Michel,CARQUET,M,1960-08-21,2020-05-18,Non classé,NC
34303,Sorbs,Éric,OLLIER,M,1962-10-02,2020-05-18,Non classé,NC
34304,Soubès,Isabelle,PERIGAULT,F,1972-10-07,2021-07-04,,
34306,Soumont,Daniel,VALETTE,M,1958-01-15,2020-05-18,Non classé,NC
34307,Sussargues,Eliane,LLORET,F,1962-04-17,2020-05-18,Non classé,LNC
34308,Taussac-La-Billière,Bernard,VINCHES,M,1951-09-03,2020-05-18,Non classé,NC
34309,Teyran,Eric,BASCOU,M,1963-10-04,2020-05-18,Courants politiques divers,LDIV
34310,Thézan-Lès-Béziers,Alain,DURO,M,1950-04-22,2020-05-18,Non classé,LNC
34311,Tourbes,Lionel,PUCHE,M,1966-02-22,2020-05-18,Non classé,LNC
34312,La Tour-Sur-Orb,Bernard,SALLETTES,M,1947-09-10,2020-05-18,Non classé,LNC
34313,Tressan,Daniel,JAUDON,M,1947-09-30,2020-05-18,Non classé,NC
34314,Le Triadou,Pascal,VABRE,M,1967-12-12,2020-05-18,Non classé,NC
34315,Usclas-D'Hérault,Christian,RIGAUD,M,1960-02-09,2020-05-18,Non classé,NC
34316,Usclas-Du-Bosc,Caroline,DESMARETZ,F,1974-02-02,2020-05-18,Non classé,NC
34317,La Vacquerie-Et-Saint-Martin-De-Castries,Martine,BAÏSSET,F,1952-10-01,2020-06-28,Non classé,NC
34318,Vacquières,Jean-Baptiste,PANCHAU,M,1966-11-03,2020-06-28,Non classé,NC
34319,Vailhan,Jean-Michel,ULMER,M,1955-02-08,2020-05-18,Non classé,NC
34320,Vailhauquès,Hussam,ALMALLAK,M,1946-09-07,2020-06-28,Non classé,LNC
34321,Valergues,Gérard,LIGORA,M,1954-04-29,2020-05-18,,
34322,Valflaunès,Gérard,FABRE,M,1962-08-19,2020-05-18,Non classé,NC
34323,Valmascle,Gérald,VALENTINI,M,1951-02-25,2020-05-18,Non classé,NC
34324,Valras-Plage,Daniel,BALLESTER,M,1959-04-22,2020-05-18,Droite,LDVD
34325,Valros,Michel,LOUP,M,1960-01-15,2020-05-18,Non classé,LNC
34326,Vélieux,Marie-Françoise,FRANC,F,1949-10-19,2020-06-28,Non classé,NC
34327,Vendargues,Guy,LAURET,M,1968-01-18,2020-05-18,Droite,LDVD
34328,Vendémian,David,CABLAT,M,1976-02-03,2020-05-18,Non classé,LNC
34329,Vendres,Jean-Pierre,PEREZ,M,1957-08-15,2020-05-18,Non classé,LNC
34331,Verreries-De-Moussans,Franck,POUJOL-RICARD,M,1960-01-18,2020-05-18,Non classé,NC
34332,Vias,Jordan,DARTIER,M,1987-11-20,2020-05-18,Droite,LDVD
34333,Vic-La-Gardiole,Magali,FERRIER,F,1971-01-14,2020-05-18,Non classé,LNC
34334,Vieussan,Luc,GUIRAUD,M,1965-05-09,2020-05-18,Non classé,NC
34335,Villemagne-L'Argentière,Julian,GUIRAUD,M,1976-11-19,2020-06-28,Non classé,NC
34336,Villeneuve-Lès-Béziers,Fabrice,SOLANS,M,1970-07-29,2020-06-28,Courants politiques divers,LECO
34337,Villeneuve-Lès-Maguelone,Véronique,NEGRET,F,1966-12-31,2020-06-28,Gauche,LDVG
34338,Villeneuvette,Laurent,ALBERT,M,1972-03-26,2021-09-26,,
34339,Villespassans,Jean-Christophe,PETIT,M,1968-10-27,2020-05-18,Non classé,NC
34340,Villetelle,Jean-Pierre,NAVAS,M,1947-09-16,2020-05-18,Non classé,LNC
34341,Villeveyrac,Christophe,MORGO,M,1965-02-28,2020-05-18,,
34342,Viols-En-Laval,Luc,GROS,M,1962-09-05,2020-05-18,Non classé,NC
34343,Viols-Le-Fort,Anne,DURAND,F,1971-06-28,2020-06-28,Non classé,LNC
34344,La Grande-Motte,Stéphan Marc Paul,ROSSIGNOL,M,1962-03-20,2020-05-18,,
22094,Lancieux,Delphine,BRIAND,F,1976-11-16,2020-05-18,Non classé,LNC
22209,Beaussais-Sur-Mer,Eugène,CARO,M,1958-10-25,2020-05-18,Droite,LDVD
22368,Tréméreuc,Bruno,FONTAINE,M,1969-08-02,2020-06-28,Non classé,NC
35001,Acigné,Olivier,DEHAESE,M,1970-02-12,2020-05-18,Gauche,LDVG
35002,Amanlis,Loïc,GODET,M,1950-01-31,2020-05-18,Non classé,LNC
35003,Andouillé-Neuville,Aurore,GELY-PERNOT,F,1981-03-23,2020-05-18,,
35004,Val-Couesnon,Emmanuel,HOUDUS,M,1974-12-04,2020-05-18,Centre,LDVC
35005,Arbrissel,Thomas,BARDY,M,1977-03-01,2020-05-18,Non classé,NC
35006,Argentré-Du-Plessis,Jean-Noël,BÉVIÈRE,M,1970-04-24,2020-06-28,Droite,LDVD
35007,Aubigné,Youri,MOYSAN,M,1970-05-25,2020-05-18,Non classé,NC
35008,Availles-Sur-Seiche,Elisabeth,CARRÉ,F,1958-01-20,2020-05-18,Non classé,NC
35009,Baguer-Morvan,Olivier,BOURDAIS,M,1969-08-21,2020-05-18,Non classé,LNC
35010,Baguer-Pican,Sylvie,DUGUÉPÉROUX,F,1969-07-30,2020-05-18,Non classé,LNC
35012,Bain-De-Bretagne,Myriam,GOHIER,F,1967-04-10,2020-05-18,Centre,LDVC
35013,Bains-Sur-Oust,Daniel,BARRE,M,1954-07-04,2020-05-18,Non classé,LNC
35014,Bais,Nathalie,CLOUET,F,1969-07-04,2020-05-18,Non classé,LNC
